log_id,batch_id,equip_id,plant_id,process_step,step_start,step_end,ideal_duration_minutes,actual_duration_minutes,downtime_minutes,outcome,run_time_minutes,availability,performance,quality,oee
LOG-005270,BCH-01427,EQ-301,PLT-003,Step 1 – Granulation,2024-02-11 18:39:11,2024-02-11 20:09:11,90,90.0,0.0,completed,90.0,0.9461,0.9406,0.9419,0.8382
LOG-005271,BCH-01427,EQ-302,PLT-003,Step 2 – Blending,2024-02-11 20:09:11,2024-02-11 21:09:11,60,60.0,0.0,completed,60.0,0.9566,0.9266,0.9303,0.8246
LOG-005272,BCH-01427,EQ-303,PLT-003,Step 3 – Compression,2024-02-11 21:09:11,2024-02-11 23:30:09,120,141.0,21.0,completed,120.0,0.8776,0.9098,0.966,0.7713
LOG-005273,BCH-01427,EQ-304,PLT-003,Step 4 – Coating,2024-02-11 23:30:09,2024-02-12 02:00:09,150,150.0,0.0,completed,150.0,0.9702,0.9405,0.9661,0.8815
LOG-005274,BCH-01428,EQ-301,PLT-003,Step 1 – Granulation,2024-02-12 08:03:24,2024-02-12 10:32:22,90,149.0,59.0,completed,90.0,0.8103,0.8122,0.9269,0.61
LOG-005275,BCH-01428,EQ-302,PLT-003,Step 2 – Blending,2024-02-12 10:32:22,2024-02-12 11:32:22,60,60.0,0.0,completed,60.0,0.9319,0.9477,0.9462,0.8356
LOG-005276,BCH-01428,EQ-303,PLT-003,Step 3 – Compression,2024-02-12 11:32:22,2024-02-12 13:32:22,120,120.0,0.0,completed,120.0,0.925,0.9409,0.9569,0.8328
LOG-005277,BCH-01428,EQ-304,PLT-003,Step 4 – Coating,2024-02-12 13:32:22,2024-02-12 16:37:30,150,185.1,35.1,completed,150.0,0.8443,0.8349,0.9685,0.6827
LOG-005278,BCH-01429,EQ-301,PLT-003,Step 1 – Granulation,2024-02-12 11:40:27,2024-02-12 13:15:27,90,95.0,5.0,completed,90.0,0.9255,0.9204,0.9163,0.7805
LOG-005279,BCH-01429,EQ-302,PLT-003,Step 2 – Blending,2024-02-12 13:15:27,2024-02-12 14:15:27,60,60.0,0.0,completed,60.0,0.8722,0.9225,0.938,0.7547
LOG-005280,BCH-01429,EQ-303,PLT-003,Step 3 – Compression,2024-02-12 14:15:27,2024-02-12 16:15:27,120,120.0,0.0,completed,120.0,0.9581,0.904,0.9654,0.8362
LOG-005281,BCH-01429,EQ-304,PLT-003,Step 4 – Coating,2024-02-12 16:15:27,2024-02-12 18:45:27,150,150.0,0.0,completed,150.0,0.9689,0.9699,0.9129,0.8579
LOG-005282,BCH-01430,EQ-301,PLT-003,Step 1 – Granulation,2024-02-13 05:12:04,2024-02-13 06:42:04,90,90.0,0.0,completed,90.0,0.9577,0.9333,0.9794,0.8754
LOG-005283,BCH-01430,EQ-302,PLT-003,Step 2 – Blending,2024-02-13 06:42:04,2024-02-13 07:42:04,60,60.0,0.0,completed,60.0,0.9474,0.8988,0.9223,0.7854
LOG-005284,BCH-01430,EQ-303,PLT-003,Step 3 – Compression,2024-02-13 07:42:04,2024-02-13 09:42:04,120,120.0,0.0,completed,120.0,0.9361,0.9353,0.9303,0.8145
LOG-005285,BCH-01430,EQ-304,PLT-003,Step 4 – Coating,2024-02-13 09:42:04,2024-02-13 12:24:23,150,162.3,12.3,completed,150.0,0.9159,0.8932,0.9641,0.7887
LOG-005286,BCH-01431,EQ-301,PLT-003,Step 1 – Granulation,2024-02-13 09:05:48,2024-02-13 10:35:48,90,90.0,0.0,completed,90.0,0.9328,0.9869,0.9695,0.8925
LOG-005287,BCH-01431,EQ-302,PLT-003,Step 2 – Blending,2024-02-13 10:35:48,2024-02-13 12:44:30,60,128.7,68.7,completed,59.99999999999999,0.7821,0.7476,0.9252,0.541
LOG-005288,BCH-01431,EQ-303,PLT-003,Step 3 – Compression,2024-02-13 12:44:30,2024-02-13 15:20:39,120,156.2,36.2,completed,120.0,0.8122,0.8553,0.9077,0.6306
LOG-005289,BCH-01431,EQ-304,PLT-003,Step 4 – Coating,2024-02-13 15:20:39,2024-02-13 17:50:39,150,150.0,0.0,completed,150.0,0.9497,0.9454,0.9162,0.8226
LOG-005290,BCH-01432,EQ-301,PLT-003,Step 1 – Granulation,2024-02-14 18:44:37,2024-02-14 20:14:37,90,90.0,0.0,completed,90.0,0.9096,0.9879,0.9411,0.8457
LOG-005291,BCH-01432,EQ-302,PLT-003,Step 2 – Blending,2024-02-14 20:14:37,2024-02-14 21:14:37,60,60.0,0.0,completed,60.0,0.9433,0.9348,0.916,0.8077
LOG-005292,BCH-01432,EQ-303,PLT-003,Step 3 – Compression,2024-02-14 21:14:37,2024-02-14 23:14:37,120,120.0,0.0,completed,120.0,0.919,0.906,0.9579,0.7976
LOG-005293,BCH-01432,EQ-304,PLT-003,Step 4 – Coating,2024-02-14 23:14:37,2024-02-15 01:44:37,150,150.0,0.0,completed,150.0,0.9356,0.93,0.9069,0.7891
LOG-005294,BCH-01433,EQ-301,PLT-003,Step 1 – Granulation,2024-02-15 20:11:21,2024-02-15 21:49:03,90,97.7,7.7,completed,90.0,0.8889,0.8894,0.9361,0.7401
LOG-005295,BCH-01433,EQ-302,PLT-003,Step 2 – Blending,2024-02-15 21:49:03,2024-02-15 22:49:03,60,60.0,0.0,completed,60.0,0.9201,0.9073,0.9347,0.7803
LOG-005296,BCH-01433,EQ-303,PLT-003,Step 3 – Compression,2024-02-15 22:49:03,2024-02-16 00:49:03,120,120.0,0.0,completed,120.0,0.9455,0.9641,0.9259,0.844
LOG-005297,BCH-01433,EQ-304,PLT-003,Step 4 – Coating,2024-02-16 00:49:03,2024-02-16 03:19:03,150,150.0,0.0,completed,150.0,0.9293,0.9319,0.9169,0.794
LOG-005298,BCH-01434,EQ-301,PLT-003,Step 1 – Granulation,2024-02-16 06:31:08,2024-02-16 08:01:08,90,90.0,0.0,completed,90.0,0.9613,0.9074,0.949,0.8278
LOG-005299,BCH-01434,EQ-302,PLT-003,Step 2 – Blending,2024-02-16 08:01:08,2024-02-16 09:01:08,60,60.0,0.0,completed,60.0,0.9533,0.9472,0.9269,0.837
LOG-005300,BCH-01434,EQ-303,PLT-003,Step 3 – Compression,2024-02-16 09:01:08,2024-02-16 11:01:08,120,120.0,0.0,completed,120.0,0.8852,0.8962,0.9248,0.7337
LOG-005301,BCH-01434,EQ-304,PLT-003,Step 4 – Coating,2024-02-16 11:01:08,2024-02-16 13:31:08,150,150.0,0.0,completed,150.0,0.9743,0.9251,0.9074,0.8179
LOG-005302,BCH-01435,EQ-301,PLT-003,Step 1 – Granulation,2024-02-16 06:55:10,2024-02-16 08:25:10,90,90.0,0.0,completed,90.0,0.8845,0.8851,0.906,0.7093
LOG-005303,BCH-01435,EQ-302,PLT-003,Step 2 – Blending,2024-02-16 08:25:10,2024-02-16 09:25:10,60,60.0,0.0,completed,60.0,0.9426,0.9189,0.9229,0.7994
LOG-005304,BCH-01435,EQ-303,PLT-003,Step 3 – Compression,2024-02-16 09:25:10,2024-02-16 11:25:10,120,120.0,0.0,completed,120.0,0.9487,0.911,0.9058,0.7829
LOG-005305,BCH-01435,EQ-304,PLT-003,Step 4 – Coating,2024-02-16 11:25:10,2024-02-16 13:55:10,150,150.0,0.0,completed,150.0,0.9501,0.9055,0.9015,0.7756
LOG-005306,BCH-01436,EQ-301,PLT-003,Step 1 – Granulation,2024-02-16 11:50:26,2024-02-16 13:20:26,90,90.0,0.0,completed,90.0,0.9125,0.9162,0.9513,0.7953
LOG-005307,BCH-01436,EQ-302,PLT-003,Step 2 – Blending,2024-02-16 13:20:26,2024-02-16 14:20:26,60,60.0,0.0,completed,60.0,0.9556,0.9338,0.941,0.8397
LOG-005308,BCH-01436,EQ-303,PLT-003,Step 3 – Compression,2024-02-16 14:20:26,2024-02-16 16:20:26,120,120.0,0.0,completed,120.0,0.9664,0.9116,0.9416,0.8295
LOG-005309,BCH-01436,EQ-304,PLT-003,Step 4 – Coating,2024-02-16 16:20:26,2024-02-16 18:50:26,150,150.0,0.0,completed,150.0,0.9179,0.9478,0.9387,0.8167
LOG-005310,BCH-01437,EQ-301,PLT-003,Step 1 – Granulation,2024-02-16 18:58:50,2024-02-16 21:13:16,90,134.4,44.4,completed,90.0,0.8226,0.8139,0.921,0.6166
LOG-005311,BCH-01437,EQ-302,PLT-003,Step 2 – Blending,2024-02-16 21:13:16,2024-02-16 22:13:16,60,60.0,0.0,completed,60.0,0.9029,0.9595,0.9289,0.8047
LOG-005312,BCH-01437,EQ-303,PLT-003,Step 3 – Compression,2024-02-16 22:13:16,2024-02-17 00:13:16,120,120.0,0.0,completed,120.0,0.9313,0.9112,0.9382,0.7962
LOG-005313,BCH-01437,EQ-304,PLT-003,Step 4 – Coating,2024-02-17 00:13:16,2024-02-17 02:43:16,150,150.0,0.0,completed,150.0,0.9443,0.9116,0.9805,0.844
LOG-005314,BCH-01438,EQ-301,PLT-003,Step 1 – Granulation,2024-02-17 06:04:12,2024-02-17 07:34:12,90,90.0,0.0,completed,90.0,0.9068,0.8853,0.9926,0.7968
LOG-005315,BCH-01438,EQ-302,PLT-003,Step 2 – Blending,2024-02-17 07:34:12,2024-02-17 09:02:44,60,88.5,28.5,completed,60.0,0.8417,0.8456,0.9504,0.6764
LOG-005316,BCH-01438,EQ-303,PLT-003,Step 3 – Compression,2024-02-17 09:02:44,2024-02-17 11:02:44,120,120.0,0.0,completed,120.0,0.9346,0.9081,0.8711,0.7393
LOG-005317,BCH-01438,EQ-304,PLT-003,Step 4 – Coating,2024-02-17 11:02:44,2024-02-17 13:32:44,150,150.0,0.0,completed,150.0,0.9093,0.9533,0.9023,0.7821
LOG-005318,BCH-01439,EQ-301,PLT-003,Step 1 – Granulation,2024-02-18 00:42:15,2024-02-18 02:12:15,90,90.0,0.0,completed,90.0,0.9221,0.9462,0.8983,0.7838
LOG-005319,BCH-01439,EQ-302,PLT-003,Step 2 – Blending,2024-02-18 02:12:15,2024-02-18 03:37:13,60,85.0,25.0,completed,60.0,0.8306,0.8406,0.9574,0.6685
LOG-005320,BCH-01439,EQ-303,PLT-003,Step 3 – Compression,2024-02-18 03:37:13,2024-02-18 06:01:38,120,144.4,24.4,completed,120.0,0.8951,0.829,0.9086,0.6742
LOG-005321,BCH-01439,EQ-304,PLT-003,Step 4 – Coating,2024-02-18 06:01:38,2024-02-18 08:31:38,150,150.0,0.0,completed,150.0,0.908,0.942,0.9324,0.7975
LOG-005322,BCH-01440,EQ-301,PLT-003,Step 1 – Granulation,2024-02-18 09:39:41,2024-02-18 09:53:11,90,13.5,0.0,aborted,13.5,0.9464,0.9196,0.6209,0.5404
LOG-005323,BCH-01441,EQ-301,PLT-003,Step 1 – Granulation,2024-02-18 13:48:54,2024-02-18 15:18:54,90,90.0,0.0,completed,90.0,0.9285,0.9281,0.9119,0.7858
LOG-005324,BCH-01441,EQ-302,PLT-003,Step 2 – Blending,2024-02-18 15:18:54,2024-02-18 16:18:54,60,60.0,0.0,completed,60.0,0.9144,0.9349,0.9364,0.8005
LOG-005325,BCH-01441,EQ-303,PLT-003,Step 3 – Compression,2024-02-18 16:18:54,2024-02-18 18:18:54,120,120.0,0.0,completed,120.0,0.9099,0.9483,0.9441,0.8146
LOG-005326,BCH-01441,EQ-304,PLT-003,Step 4 – Coating,2024-02-18 18:18:54,2024-02-18 20:48:54,150,150.0,0.0,completed,150.0,0.958,0.9557,0.9216,0.8438
LOG-005327,BCH-01442,EQ-301,PLT-003,Step 1 – Granulation,2024-02-19 13:32:48,2024-02-19 15:02:48,90,90.0,0.0,completed,90.0,0.9377,0.9525,0.9144,0.8167
LOG-005328,BCH-01442,EQ-302,PLT-003,Step 2 – Blending,2024-02-19 15:02:48,2024-02-19 16:02:48,60,60.0,0.0,completed,60.0,0.9028,0.9052,0.9203,0.7521
LOG-005329,BCH-01442,EQ-303,PLT-003,Step 3 – Compression,2024-02-19 16:02:48,2024-02-19 18:14:27,120,131.6,11.6,completed,120.0,0.8906,0.9093,0.9338,0.7562
LOG-005330,BCH-01442,EQ-304,PLT-003,Step 4 – Coating,2024-02-19 18:14:27,2024-02-19 21:10:26,150,176.0,26.0,completed,150.0,0.8693,0.887,0.9018,0.6954
LOG-005331,BCH-01443,EQ-301,PLT-003,Step 1 – Granulation,2024-02-19 14:39:35,2024-02-19 16:09:35,90,90.0,0.0,completed,90.0,0.9551,0.9389,0.8715,0.7815
LOG-005332,BCH-01443,EQ-302,PLT-003,Step 2 – Blending,2024-02-19 16:09:35,2024-02-19 17:09:35,60,60.0,0.0,completed,60.0,0.9068,0.9147,0.9001,0.7466
LOG-005333,BCH-01443,EQ-303,PLT-003,Step 3 – Compression,2024-02-19 17:09:35,2024-02-19 19:09:35,120,120.0,0.0,completed,120.0,0.9713,0.9695,0.9356,0.881
LOG-005334,BCH-01443,EQ-304,PLT-003,Step 4 – Coating,2024-02-19 19:09:35,2024-02-19 21:39:35,150,150.0,0.0,completed,150.0,0.8963,0.9172,0.9019,0.7414
LOG-005335,BCH-01444,EQ-301,PLT-003,Step 1 – Granulation,2024-02-19 15:44:58,2024-02-19 17:14:58,90,90.0,0.0,completed,90.0,0.9086,0.9328,0.9439,0.8
LOG-005336,BCH-01444,EQ-302,PLT-003,Step 2 – Blending,2024-02-19 17:14:58,2024-02-19 18:14:58,60,60.0,0.0,completed,60.0,0.9089,0.9237,0.9287,0.7797
LOG-005337,BCH-01444,EQ-303,PLT-003,Step 3 – Compression,2024-02-19 18:14:58,2024-02-19 20:52:52,120,157.9,37.9,completed,120.0,0.8555,0.8517,0.9116,0.6642
LOG-005338,BCH-01444,EQ-304,PLT-003,Step 4 – Coating,2024-02-19 20:52:52,2024-02-19 23:22:52,150,150.0,0.0,completed,150.0,0.8952,0.894,0.9366,0.7496
LOG-005339,BCH-01445,EQ-301,PLT-003,Step 1 – Granulation,2024-02-19 16:33:27,2024-02-19 18:03:27,90,90.0,0.0,completed,90.0,0.9143,0.9007,0.9168,0.755
LOG-005340,BCH-01445,EQ-302,PLT-003,Step 2 – Blending,2024-02-19 18:03:27,2024-02-19 21:27:27,60,204.0,144.0,completed,60.0,0.693,0.725,0.9166,0.4605
LOG-005341,BCH-01445,EQ-303,PLT-003,Step 3 – Compression,2024-02-19 21:27:27,2024-02-19 23:27:27,120,120.0,0.0,completed,120.0,0.913,0.9224,0.8985,0.7567
LOG-005342,BCH-01445,EQ-304,PLT-003,Step 4 – Coating,2024-02-19 23:27:27,2024-02-20 01:57:27,150,150.0,0.0,completed,150.0,0.9335,0.8997,0.9629,0.8087
LOG-005343,BCH-01446,EQ-301,PLT-003,Step 1 – Granulation,2024-02-20 02:32:31,2024-02-20 04:02:31,90,90.0,0.0,completed,90.0,0.9575,0.9298,0.9379,0.835
LOG-005344,BCH-01446,EQ-302,PLT-003,Step 2 – Blending,2024-02-20 04:02:31,2024-02-20 05:02:31,60,60.0,0.0,completed,60.0,0.9226,0.9092,0.9349,0.7842
LOG-005345,BCH-01446,EQ-303,PLT-003,Step 3 – Compression,2024-02-20 05:02:31,2024-02-20 07:02:31,120,120.0,0.0,completed,120.0,0.9111,0.9314,0.933,0.7917
LOG-005346,BCH-01446,EQ-304,PLT-003,Step 4 – Coating,2024-02-20 07:02:31,2024-02-20 09:32:31,150,150.0,0.0,completed,150.0,0.9292,0.9347,0.9438,0.8197
LOG-005347,BCH-01447,EQ-301,PLT-003,Step 1 – Granulation,2024-02-20 02:33:03,2024-02-20 04:03:03,90,90.0,0.0,completed,90.0,0.9164,0.9315,0.914,0.7802
LOG-005348,BCH-01447,EQ-302,PLT-003,Step 2 – Blending,2024-02-20 04:03:03,2024-02-20 05:44:01,60,101.0,41.0,completed,60.0,0.7757,0.8047,0.8744,0.5458
LOG-005349,BCH-01447,EQ-303,PLT-003,Step 3 – Compression,2024-02-20 05:44:01,2024-02-20 07:44:01,120,120.0,0.0,completed,120.0,0.8905,0.9132,0.9234,0.7509
LOG-005350,BCH-01447,EQ-304,PLT-003,Step 4 – Coating,2024-02-20 07:44:01,2024-02-20 10:14:01,150,150.0,0.0,completed,150.0,0.9391,0.862,0.8922,0.7222
LOG-005351,BCH-01448,EQ-301,PLT-003,Step 1 – Granulation,2024-02-20 14:17:48,2024-02-20 18:41:57,90,264.2,174.2,completed,90.0,0.7499,0.7444,0.8917,0.4978
LOG-005352,BCH-01448,EQ-302,PLT-003,Step 2 – Blending,2024-02-20 18:41:57,2024-02-20 19:18:47,60,36.8,0.0,aborted,36.8,0.8865,0.9002,0.6475,0.5167
LOG-005353,BCH-01449,EQ-301,PLT-003,Step 1 – Granulation,2024-02-20 19:51:19,2024-02-20 21:21:19,90,90.0,0.0,completed,90.0,0.8974,0.865,0.9046,0.7022
LOG-005354,BCH-01449,EQ-302,PLT-003,Step 2 – Blending,2024-02-20 21:21:19,2024-02-20 22:21:19,60,60.0,0.0,completed,60.0,0.8852,0.9567,0.9332,0.7903
LOG-005355,BCH-01449,EQ-303,PLT-003,Step 3 – Compression,2024-02-20 22:21:19,2024-02-21 00:56:19,120,155.0,35.0,completed,120.0,0.8239,0.8606,0.9188,0.6515
LOG-005356,BCH-01449,EQ-304,PLT-003,Step 4 – Coating,2024-02-21 00:56:19,2024-02-21 03:26:19,150,150.0,0.0,completed,150.0,0.9254,0.9614,0.9308,0.8281
LOG-005357,BCH-01450,EQ-301,PLT-003,Step 1 – Granulation,2024-02-20 21:04:48,2024-02-20 23:01:53,90,117.1,27.1,completed,90.0,0.8365,0.8564,0.9078,0.6503
LOG-005358,BCH-01450,EQ-302,PLT-003,Step 2 – Blending,2024-02-20 23:01:53,2024-02-21 00:23:53,60,82.0,22.0,completed,60.0,0.8808,0.8392,0.9132,0.675
LOG-005359,BCH-01450,EQ-303,PLT-003,Step 3 – Compression,2024-02-21 00:23:53,2024-02-21 03:12:50,120,169.0,49.0,completed,120.0,0.7758,0.8205,0.926,0.5894
LOG-005360,BCH-01450,EQ-304,PLT-003,Step 4 – Coating,2024-02-21 03:12:50,2024-02-21 05:42:50,150,150.0,0.0,completed,150.0,0.9485,0.9443,0.9116,0.8165
LOG-005361,BCH-01451,EQ-301,PLT-003,Step 1 – Granulation,2024-02-20 21:55:16,2024-02-21 00:00:51,90,125.6,35.6,completed,90.0,0.8633,0.8705,0.932,0.7004
LOG-005362,BCH-01451,EQ-302,PLT-003,Step 2 – Blending,2024-02-21 00:00:51,2024-02-21 01:00:51,60,60.0,0.0,completed,60.0,0.9274,0.9234,0.9282,0.7949
LOG-005363,BCH-01451,EQ-303,PLT-003,Step 3 – Compression,2024-02-21 01:00:51,2024-02-21 03:00:51,120,120.0,0.0,completed,120.0,0.9091,0.9293,0.9026,0.7625
LOG-005364,BCH-01451,EQ-304,PLT-003,Step 4 – Coating,2024-02-21 03:00:51,2024-02-21 05:30:51,150,150.0,0.0,completed,150.0,0.9492,0.8969,0.9114,0.7759
LOG-005365,BCH-01452,EQ-301,PLT-003,Step 1 – Granulation,2024-02-21 01:08:57,2024-02-21 02:38:57,90,90.0,0.0,completed,90.0,0.9425,0.9521,0.8996,0.8073
LOG-005366,BCH-01452,EQ-302,PLT-003,Step 2 – Blending,2024-02-21 02:38:57,2024-02-21 02:51:04,60,12.1,0.0,aborted,12.1,0.8972,0.9334,0.6219,0.5208
LOG-005367,BCH-01453,EQ-301,PLT-003,Step 1 – Granulation,2024-02-21 06:44:13,2024-02-21 08:22:09,90,97.9,7.9,completed,90.0,0.8728,0.9037,0.9471,0.747
LOG-005368,BCH-01453,EQ-302,PLT-003,Step 2 – Blending,2024-02-21 08:22:09,2024-02-21 09:22:09,60,60.0,0.0,completed,60.0,0.9093,0.8864,0.9009,0.7261
LOG-005369,BCH-01453,EQ-303,PLT-003,Step 3 – Compression,2024-02-21 09:22:09,2024-02-21 11:22:09,120,120.0,0.0,completed,120.0,0.9398,0.8921,0.9468,0.7938
LOG-005370,BCH-01453,EQ-304,PLT-003,Step 4 – Coating,2024-02-21 11:22:09,2024-02-21 13:57:09,150,155.0,5.0,completed,150.0,0.9274,0.9176,0.9337,0.7946
LOG-005371,BCH-01454,EQ-301,PLT-003,Step 1 – Granulation,2024-02-21 07:23:50,2024-02-21 08:53:50,90,90.0,0.0,completed,90.0,0.9517,0.8986,0.9054,0.7743
LOG-005372,BCH-01454,EQ-302,PLT-003,Step 2 – Blending,2024-02-21 08:53:50,2024-02-21 09:53:50,60,60.0,0.0,completed,60.0,0.9045,0.9445,0.9145,0.7813
LOG-005373,BCH-01454,EQ-303,PLT-003,Step 3 – Compression,2024-02-21 09:53:50,2024-02-21 11:53:50,120,120.0,0.0,completed,120.0,0.886,0.9218,0.9605,0.7845
LOG-005374,BCH-01454,EQ-304,PLT-003,Step 4 – Coating,2024-02-21 11:53:50,2024-02-21 14:23:50,150,150.0,0.0,completed,150.0,0.9333,0.9185,0.8987,0.7704
LOG-005375,BCH-01455,EQ-301,PLT-003,Step 1 – Granulation,2024-02-21 13:34:08,2024-02-21 15:38:14,90,124.1,34.1,completed,90.0,0.8559,0.8388,0.8959,0.6432
LOG-005376,BCH-01455,EQ-302,PLT-003,Step 2 – Blending,2024-02-21 15:38:14,2024-02-21 16:38:14,60,60.0,0.0,completed,60.0,0.9284,0.9276,0.9236,0.7954
LOG-005377,BCH-01455,EQ-303,PLT-003,Step 3 – Compression,2024-02-21 16:38:14,2024-02-21 18:38:14,120,120.0,0.0,completed,120.0,0.9231,0.9847,0.9134,0.8303
LOG-005378,BCH-01455,EQ-304,PLT-003,Step 4 – Coating,2024-02-21 18:38:14,2024-02-21 21:08:14,150,150.0,0.0,completed,150.0,0.8858,0.9089,0.8832,0.7111
LOG-005379,BCH-01456,EQ-301,PLT-003,Step 1 – Granulation,2024-02-22 21:36:32,2024-02-22 23:39:41,90,123.2,33.2,completed,90.0,0.8252,0.82,0.9117,0.6169
LOG-005380,BCH-01456,EQ-302,PLT-003,Step 2 – Blending,2024-02-22 23:39:41,2024-02-23 00:39:41,60,60.0,0.0,completed,60.0,0.8911,0.8994,0.8818,0.7067
LOG-005381,BCH-01456,EQ-303,PLT-003,Step 3 – Compression,2024-02-23 00:39:41,2024-02-23 02:39:41,120,120.0,0.0,completed,120.0,0.9353,0.9309,0.8767,0.7633
LOG-005382,BCH-01456,EQ-304,PLT-003,Step 4 – Coating,2024-02-23 02:39:41,2024-02-23 05:09:41,150,150.0,0.0,completed,150.0,0.9244,0.9087,0.8902,0.7478
LOG-005383,BCH-01457,EQ-301,PLT-003,Step 1 – Granulation,2024-02-22 21:46:45,2024-02-22 23:21:45,90,95.0,5.0,completed,90.0,0.9204,0.9355,0.8858,0.7627
LOG-005384,BCH-01457,EQ-302,PLT-003,Step 2 – Blending,2024-02-22 23:21:45,2024-02-23 00:21:45,60,60.0,0.0,completed,60.0,0.9135,0.9177,0.931,0.7805
LOG-005385,BCH-01457,EQ-303,PLT-003,Step 3 – Compression,2024-02-23 00:21:45,2024-02-23 02:26:45,120,125.0,5.0,completed,120.0,0.9596,0.9095,0.9361,0.817
LOG-005386,BCH-01457,EQ-304,PLT-003,Step 4 – Coating,2024-02-23 02:26:45,2024-02-23 04:56:45,150,150.0,0.0,completed,150.0,0.9156,0.9628,0.9545,0.8414
LOG-005387,BCH-01458,EQ-301,PLT-003,Step 1 – Granulation,2024-02-23 10:59:43,2024-02-23 12:29:43,90,90.0,0.0,completed,90.0,0.8848,0.9024,0.9254,0.7389
LOG-005388,BCH-01458,EQ-302,PLT-003,Step 2 – Blending,2024-02-23 12:29:43,2024-02-23 13:29:43,60,60.0,0.0,completed,60.0,0.9057,0.9287,0.9775,0.8222
LOG-005389,BCH-01458,EQ-303,PLT-003,Step 3 – Compression,2024-02-23 13:29:43,2024-02-23 15:29:43,120,120.0,0.0,completed,120.0,0.9171,0.9423,0.9098,0.7862
LOG-005390,BCH-01458,EQ-304,PLT-003,Step 4 – Coating,2024-02-23 15:29:43,2024-02-23 17:59:43,150,150.0,0.0,completed,150.0,0.9351,0.9271,0.9361,0.8115
LOG-005391,BCH-01459,EQ-301,PLT-003,Step 1 – Granulation,2024-02-23 13:45:37,2024-02-23 16:21:12,90,155.6,65.6,completed,90.0,0.7644,0.7519,0.9302,0.5346
LOG-005392,BCH-01459,EQ-302,PLT-003,Step 2 – Blending,2024-02-23 16:21:12,2024-02-23 17:21:12,60,60.0,0.0,completed,60.0,0.942,0.8981,0.9488,0.8027
LOG-005393,BCH-01459,EQ-303,PLT-003,Step 3 – Compression,2024-02-23 17:21:12,2024-02-23 19:21:12,120,120.0,0.0,completed,120.0,0.9393,0.9055,0.8972,0.7631
LOG-005394,BCH-01459,EQ-304,PLT-003,Step 4 – Coating,2024-02-23 19:21:12,2024-02-23 21:51:12,150,150.0,0.0,completed,150.0,0.9248,0.883,0.8849,0.7226
LOG-005395,BCH-01460,EQ-301,PLT-003,Step 1 – Granulation,2024-02-24 09:41:42,2024-02-24 11:22:13,90,100.5,10.5,completed,90.0,0.8716,0.8867,0.9043,0.6989
LOG-005396,BCH-01460,EQ-302,PLT-003,Step 2 – Blending,2024-02-24 11:22:13,2024-02-24 12:51:53,60,89.7,29.7,completed,60.0,0.8323,0.7888,0.9476,0.6221
LOG-005397,BCH-01460,EQ-303,PLT-003,Step 3 – Compression,2024-02-24 12:51:53,2024-02-24 14:51:53,120,120.0,0.0,completed,120.0,0.9373,0.9045,0.8873,0.7522
LOG-005398,BCH-01460,EQ-304,PLT-003,Step 4 – Coating,2024-02-24 14:51:53,2024-02-24 17:21:53,150,150.0,0.0,completed,150.0,0.9248,0.9068,0.8819,0.7396
LOG-005399,BCH-01461,EQ-301,PLT-003,Step 1 – Granulation,2024-02-25 03:22:10,2024-02-25 04:52:10,90,90.0,0.0,completed,90.0,0.9009,0.9162,0.9059,0.7477
LOG-005400,BCH-01461,EQ-302,PLT-003,Step 2 – Blending,2024-02-25 04:52:10,2024-02-25 05:52:10,60,60.0,0.0,completed,60.0,0.8826,0.8857,0.9099,0.7113
LOG-005401,BCH-01461,EQ-303,PLT-003,Step 3 – Compression,2024-02-25 05:52:10,2024-02-25 07:52:10,120,120.0,0.0,completed,120.0,0.9352,0.9142,0.9214,0.7878
LOG-005402,BCH-01461,EQ-304,PLT-003,Step 4 – Coating,2024-02-25 07:52:10,2024-02-25 10:22:10,150,150.0,0.0,completed,150.0,0.9416,0.9051,0.952,0.8113
LOG-005403,BCH-01462,EQ-301,PLT-003,Step 1 – Granulation,2024-02-25 09:30:37,2024-02-25 11:00:37,90,90.0,0.0,completed,90.0,0.8874,0.8829,0.9337,0.7315
LOG-005404,BCH-01462,EQ-302,PLT-003,Step 2 – Blending,2024-02-25 11:00:37,2024-02-25 12:00:37,60,60.0,0.0,completed,60.0,0.9619,0.9582,0.9093,0.8381
LOG-005405,BCH-01462,EQ-303,PLT-003,Step 3 – Compression,2024-02-25 12:00:37,2024-02-25 14:00:37,120,120.0,0.0,completed,120.0,0.9159,0.9133,0.9147,0.7651
LOG-005406,BCH-01462,EQ-304,PLT-003,Step 4 – Coating,2024-02-25 14:00:37,2024-02-25 16:55:56,150,175.3,25.3,completed,150.0,0.9019,0.8715,0.8982,0.706
LOG-005407,BCH-01463,EQ-301,PLT-003,Step 1 – Granulation,2024-02-25 14:07:52,2024-02-25 15:42:52,90,95.0,5.0,completed,90.0,0.8763,0.8663,0.9123,0.6926
LOG-005408,BCH-01463,EQ-302,PLT-003,Step 2 – Blending,2024-02-25 15:42:52,2024-02-25 16:42:52,60,60.0,0.0,completed,60.0,0.9184,0.9438,0.9456,0.8196
LOG-005409,BCH-01463,EQ-303,PLT-003,Step 3 – Compression,2024-02-25 16:42:52,2024-02-25 18:42:52,120,120.0,0.0,completed,120.0,0.9251,0.8849,0.8999,0.7367
